"id","year","state_name","state_code","district_name","district_code","development_sector","project_outlay_amount_in_lakhs","amount_spent_in_lakhs"
307,"2014-01-01","Karnataka","29","Bengaluru Urban","525","Education",5148.0,4966.0
308,"2014-01-01","Karnataka","29","Bengaluru Urban","525","Environmental Sustainability",69.0,69.0
309,"2014-01-01","Karnataka","29","Bengaluru Urban","525","Health Care",1011.0,1011.0
310,"2014-01-01","Karnataka","29","Bengaluru Urban","525","Livelihood Enhancement Projects",133.0,133.0
311,"2014-01-01","Karnataka","29","Bengaluru Urban","525","Not Mentioned",1.0,13.0
312,"2014-01-01","Karnataka","29","Bengaluru Urban","525","Rural Development Projects",132.0,132.0
313,"2014-01-01","Karnataka","29","Koppal","543","Health Care",0.0,36.0
314,"2014-01-01","Karnataka","29","Mysuru","545","Education",11.0,11.0
315,"2014-01-01","Karnataka","29","Not Mentioned","0","Animal Welfare",15.0,13.0
316,"2014-01-01","Karnataka","29","Not Mentioned","0","Armed Forces, Veterans, War Widows/ Dependants",0.0,0.0
317,"2014-01-01","Karnataka","29","Not Mentioned","0","Art And Culture",534.0,650.0
318,"2014-01-01","Karnataka","29","Not Mentioned","0","Education",1469.0,1595.0
319,"2014-01-01","Karnataka","29","Not Mentioned","0","Environmental Sustainability",3879.0,3833.0
320,"2014-01-01","Karnataka","29","Not Mentioned","0","Health Care",660.0,623.0
321,"2014-01-01","Karnataka","29","Not Mentioned","0","Livelihood Enhancement Projects",240.0,310.0
322,"2014-01-01","Karnataka","29","Not Mentioned","0","Not Mentioned",8261.0,8261.0
323,"2014-01-01","Karnataka","29","Not Mentioned","0","Poverty, Eradicating Hunger, Malnutrition",390.0,383.0
324,"2014-01-01","Karnataka","29","Not Mentioned","0","Rural Development Projects",244.0,197.0
325,"2014-01-01","Karnataka","29","Not Mentioned","0","Sanitation",300.0,392.0
326,"2014-01-01","Karnataka","29","Not Mentioned","0","Senior Citizens Welfare",8.0,8.0
327,"2014-01-01","Karnataka","29","Not Mentioned","0","Socio-Economic Inequalities",6.0,6.0
328,"2014-01-01","Karnataka","29","Not Mentioned","0","Special Education",92.0,57.0
329,"2014-01-01","Karnataka","29","Not Mentioned","0","Training To Promote Sports",83.0,71.0
330,"2014-01-01","Karnataka","29","Not Mentioned","0","Women Empowerment",58.0,25.0
331,"2014-01-01","Karnataka","29","Raichur","546","Livelihood Enhancement Projects",144.0,100.0
332,"2014-01-01","Karnataka","29","Tumakuru","548","Rural Development Projects",2.0,1.0
333,"2014-01-01","Karnataka","29","Uttara Kannada","550","Education",3.0,3.0
334,"2014-01-01","Karnataka","29","Uttara Kannada","550","Health Care",1.0,1.0
335,"2014-01-01","Karnataka","29","Uttara Kannada","550","Rural Development Projects",7.0,7.0
336,"2014-01-01","Karnataka","29","Uttara Kannada","550","Socio-Economic Inequalities",4.0,4.0
337,"2014-01-01","Kerala","32","Alappuzha","554","Education",357.0,321.0
338,"2014-01-01","Kerala","32","Ernakulam","555","Education",430.0,430.0
339,"2014-01-01","Kerala","32","Ernakulam","555","Environmental Sustainability",51.0,51.0
340,"2014-01-01","Kerala","32","Ernakulam","555","Gender Equality",153.0,153.0
341,"2014-01-01","Kerala","32","Ernakulam","555","Health Care",367.0,367.0
342,"2014-01-01","Kerala","32","Ernakulam","555","Poverty, Eradicating Hunger, Malnutrition",31.0,31.0
343,"2014-01-01","Kerala","32","Ernakulam","555","Rural Development Projects",18.0,13.0
344,"2014-01-01","Kerala","32","Ernakulam","555","Safe Drinking Water",7.0,7.0
345,"2014-01-01","Kerala","32","Ernakulam","555","Senior Citizens Welfare",15.0,14.0
346,"2014-01-01","Kerala","32","Ernakulam","555","Socio-Economic Inequalities",0.0,0.0
347,"2014-01-01","Kerala","32","Ernakulam","555","Women Empowerment",1.0,0.0
348,"2014-01-01","Kerala","32","Kollam","559","Health Care",2.0,1.0
349,"2014-01-01","Kerala","32","Kottayam","560","Training To Promote Sports",10.0,7.0
350,"2014-01-01","Kerala","32","Not Mentioned","0","Art And Culture",59.0,38.0
351,"2014-01-01","Kerala","32","Not Mentioned","0","Education",268.0,268.0
352,"2014-01-01","Kerala","32","Not Mentioned","0","Environmental Sustainability",53.0,53.0
353,"2014-01-01","Kerala","32","Not Mentioned","0","Health Care",97.0,92.0
354,"2014-01-01","Kerala","32","Not Mentioned","0","Livelihood Enhancement Projects",15.0,15.0
355,"2014-01-01","Kerala","32","Not Mentioned","0","Not Mentioned",0.0,5.0
356,"2014-01-01","Kerala","32","Not Mentioned","0","Rural Development Projects",143.0,125.0
357,"2014-01-01","Kerala","32","Not Mentioned","0","Sanitation",80.0,50.0
358,"2014-01-01","Kerala","32","Not Mentioned","0","Vocational Skills",90.0,90.0
359,"2014-01-01","Kerala","32","Palakkad","563","Education",4.0,4.0
360,"2014-01-01","Kerala","32","Palakkad","563","Environmental Sustainability",5.0,5.0
361,"2014-01-01","Kerala","32","Palakkad","563","Health Care",7.0,7.0
362,"2014-01-01","Kerala","32","Thiruvananthapuram","565","Education",16.0,16.0
363,"2014-01-01","Kerala","32","Thrissur","566","Art And Culture",0.0,0.0
364,"2014-01-01","Kerala","32","Thrissur","566","Conservation Of Natural Resources",0.0,0.0
365,"2014-01-01","Kerala","32","Thrissur","566","Education",138.0,112.0
366,"2014-01-01","Kerala","32","Thrissur","566","Environmental Sustainability",30.0,25.0
367,"2014-01-01","Kerala","32","Thrissur","566","Health Care",238.0,259.0
368,"2014-01-01","Kerala","32","Thrissur","566","Livelihood Enhancement Projects",10.0,10.0
369,"2014-01-01","Kerala","32","Thrissur","566","Senior Citizens Welfare",11.0,10.0
370,"2014-01-01","Kerala","32","Thrissur","566","Technology Incubators",10.0,10.0
371,"2014-01-01","Kerala","32","Thrissur","566","Training To Promote Sports",0.0,0.0
372,"2014-01-01","Kerala","32","Thrissur","566","Vocational Skills",10.0,7.0
373,"2014-01-01","Kerala","32","Thrissur","566","Women Empowerment",20.0,21.0
374,"2014-01-01","Madhya Pradesh","23","Balaghat","392","Education",40.0,38.0
375,"2014-01-01","Madhya Pradesh","23","Balaghat","392","Environmental Sustainability",180.0,123.0
376,"2014-01-01","Madhya Pradesh","23","Balaghat","392","Poverty, Eradicating Hunger, Malnutrition",205.0,35.0
377,"2014-01-01","Madhya Pradesh","23","Balaghat","392","Rural Development Projects",100.0,74.0
378,"2014-01-01","Madhya Pradesh","23","Balaghat","392","Training To Promote Sports",1.0,1.0
379,"2014-01-01","Madhya Pradesh","23","Betul","394","Sanitation",6.0,6.0
380,"2014-01-01","Madhya Pradesh","23","Bhind","395","Environmental Sustainability",790.0,981.0
381,"2014-01-01","Madhya Pradesh","23","Bhopal","396","Not Mentioned",26.0,20.0
382,"2014-01-01","Madhya Pradesh","23","Dewas","402","Health Care",79.0,79.0
383,"2014-01-01","Madhya Pradesh","23","Dewas","402","Vocational Skills",6.0,6.0
384,"2014-01-01","Madhya Pradesh","23","Dindori","404","Not Mentioned",179.0,73.0
385,"2014-01-01","Madhya Pradesh","23","Hoshangabad","409","Rural Development Projects",24.0,24.0
386,"2014-01-01","Madhya Pradesh","23","Indore","410","Education",28.0,13.0
387,"2014-01-01","Madhya Pradesh","23","Indore","410","Environmental Sustainability",11.0,11.0
388,"2014-01-01","Madhya Pradesh","23","Indore","410","Health Care",88.0,42.0
389,"2014-01-01","Madhya Pradesh","23","Indore","410","Not Mentioned",4.0,4.0
390,"2014-01-01","Madhya Pradesh","23","Indore","410","Special Education",1.0,1.0
391,"2014-01-01","Madhya Pradesh","23","Jabalpur","411","Art And Culture",0.0,0.0
392,"2014-01-01","Madhya Pradesh","23","Jabalpur","411","Education",0.0,13.0
393,"2014-01-01","Madhya Pradesh","23","Jabalpur","411","Not Mentioned",1.0,1.0
394,"2014-01-01","Madhya Pradesh","23","Jabalpur","411","Sanitation",16.0,16.0
395,"2014-01-01","Madhya Pradesh","23","Jabalpur","411","Training To Promote Sports",1.0,1.0
396,"2014-01-01","Madhya Pradesh","23","Khargone","414","Education",2.0,2.0
397,"2014-01-01","Madhya Pradesh","23","Mandla","415","Environmental Sustainability",4.0,4.0
398,"2014-01-01","Madhya Pradesh","23","Not Mentioned","0","Agro Forestry",1.0,1.0
399,"2014-01-01","Madhya Pradesh","23","Not Mentioned","0","Animal Welfare",28.0,28.0
400,"2014-01-01","Madhya Pradesh","23","Not Mentioned","0","Art And Culture",1.0,0.0
401,"2014-01-01","Madhya Pradesh","23","Not Mentioned","0","Conservation Of Natural Resources",557.0,366.0
402,"2014-01-01","Madhya Pradesh","23","Not Mentioned","0","Education",337.0,350.0
403,"2014-01-01","Madhya Pradesh","23","Not Mentioned","0","Environmental Sustainability",189.0,101.0
404,"2014-01-01","Madhya Pradesh","23","Not Mentioned","0","Health Care",107.0,123.0
405,"2014-01-01","Madhya Pradesh","23","Not Mentioned","0","Livelihood Enhancement Projects",55.0,55.0
406,"2014-01-01","Madhya Pradesh","23","Not Mentioned","0","Not Mentioned",3.0,29.0
407,"2014-01-01","Madhya Pradesh","23","Not Mentioned","0","Poverty, Eradicating Hunger, Malnutrition",26.0,14.0
408,"2014-01-01","Madhya Pradesh","23","Not Mentioned","0","Prime Minister'S National Relief Fund",3.0,3.0
409,"2014-01-01","Madhya Pradesh","23","Not Mentioned","0","Rural Development Projects",366.0,337.0
410,"2014-01-01","Madhya Pradesh","23","Not Mentioned","0","Safe Drinking Water",7.0,7.0
411,"2014-01-01","Madhya Pradesh","23","Not Mentioned","0","Sanitation",256.0,256.0
412,"2014-01-01","Madhya Pradesh","23","Not Mentioned","0","Senior Citizens Welfare",5.0,5.0
413,"2014-01-01","Madhya Pradesh","23","Not Mentioned","0","Setting Up Homes And Hostels For Women",3.0,2.0
414,"2014-01-01","Madhya Pradesh","23","Not Mentioned","0","Vocational Skills",23.0,24.0
415,"2014-01-01","Madhya Pradesh","23","Not Mentioned","0","Women Empowerment",239.0,296.0
416,"2014-01-01","Madhya Pradesh","23","Raisen","421","Education",152.0,69.0
417,"2014-01-01","Madhya Pradesh","23","Raisen","421","Environmental Sustainability",11.0,10.0
418,"2014-01-01","Madhya Pradesh","23","Raisen","421","Health Care",15.0,16.0
419,"2014-01-01","Madhya Pradesh","23","Raisen","421","Poverty, Eradicating Hunger, Malnutrition",7.0,6.0
420,"2014-01-01","Madhya Pradesh","23","Rewa","424","Education",20.0,20.0
421,"2014-01-01","Madhya Pradesh","23","Sagar","425","Education",10.0,10.0
422,"2014-01-01","Madhya Pradesh","23","Sagar","425","Health Care",4.0,4.0
423,"2014-01-01","Madhya Pradesh","23","Sagar","425","Rural Development Projects",31.0,31.0
424,"2014-01-01","Madhya Pradesh","23","Sagar","425","Vocational Skills",17.0,17.0
425,"2014-01-01","Madhya Pradesh","23","Sehore","427","Education",600.0,600.0
426,"2014-01-01","Madhya Pradesh","23","Sidhi","433","Education",20.0,20.0
427,"2014-01-01","Madhya Pradesh","23","Singrauli","638","Education",1049.0,968.0
428,"2014-01-01","Maharashtra","27","Amravati","468","Environmental Sustainability",50.0,3.0
429,"2014-01-01","Maharashtra","27","Aurangabad","469","Education",87.0,93.0
430,"2014-01-01","Maharashtra","27","Aurangabad","469","Health Care",8.0,12.0
431,"2014-01-01","Maharashtra","27","Chandrapur","473","Socio-Economic Inequalities",10.0,10.0
432,"2014-01-01","Maharashtra","27","Gadchiroli","475","Socio-Economic Inequalities",50.0,10.0
433,"2014-01-01","Maharashtra","27","Jalna","479","Health Care",3150.0,2500.0
434,"2014-01-01","Maharashtra","27","Kolhapur","480","Education",18.0,18.0
435,"2014-01-01","Maharashtra","27","Kolhapur","480","Not Mentioned",100.0,10.0
436,"2014-01-01","Maharashtra","27","Latur","481","Women Empowerment",2.0,2.0
437,"2014-01-01","Maharashtra","27","Mumbai","482","Art And Culture",420.0,168.0
438,"2014-01-01","Maharashtra","27","Mumbai","482","Education",419.0,440.0
439,"2014-01-01","Maharashtra","27","Mumbai","482","Environmental Sustainability",77.0,77.0
440,"2014-01-01","Maharashtra","27","Mumbai","482","Health Care",111.0,111.0
441,"2014-01-01","Maharashtra","27","Mumbai","482","Not Mentioned",102.0,2.0
442,"2014-01-01","Maharashtra","27","Mumbai","482","Setting Up Orphanage",1.0,1.0
443,"2014-01-01","Maharashtra","27","Mumbai","482","Vocational Skills",5.0,5.0
444,"2014-01-01","Maharashtra","27","Nagpur","484","Education",1018.0,66.0
445,"2014-01-01","Maharashtra","27","Nagpur","484","Environmental Sustainability",56.0,43.0
446,"2014-01-01","Maharashtra","27","Nagpur","484","Health Care",207.0,207.0
447,"2014-01-01","Maharashtra","27","Nagpur","484","Special Education",1.0,1.0
448,"2014-01-01","Maharashtra","27","Nagpur","484","Vocational Skills",31.0,15.0
449,"2014-01-01","Maharashtra","27","Nagpur","484","Women Empowerment",1.0,0.0
450,"2014-01-01","Maharashtra","27","Nashik","487","Education",91.0,91.0
451,"2014-01-01","Maharashtra","27","Nashik","487","Environmental Sustainability",8651.0,125.0
452,"2014-01-01","Maharashtra","27","Nashik","487","Health Care",38.0,37.0
453,"2014-01-01","Maharashtra","27","Nashik","487","Livelihood Enhancement Projects",5.0,2.0
454,"2014-01-01","Maharashtra","27","Nashik","487","Rural Development Projects",54.0,20.0
455,"2014-01-01","Maharashtra","27","Not Mentioned","0","Animal Welfare",47.0,59.0
456,"2014-01-01","Maharashtra","27","Not Mentioned","0","Art And Culture",344.0,344.0
457,"2014-01-01","Maharashtra","27","Not Mentioned","0","Conservation Of Natural Resources",25.0,24.0
458,"2014-01-01","Maharashtra","27","Not Mentioned","0","Education",8901.0,5431.0
459,"2014-01-01","Maharashtra","27","Not Mentioned","0","Environmental Sustainability",1051.0,1259.0
460,"2014-01-01","Maharashtra","27","Not Mentioned","0","Gender Equality",67.0,88.0
461,"2014-01-01","Maharashtra","27","Not Mentioned","0","Health Care",68461.0,60996.0
462,"2014-01-01","Maharashtra","27","Not Mentioned","0","Livelihood Enhancement Projects",51.0,56.0
463,"2014-01-01","Maharashtra","27","Not Mentioned","0","Not Mentioned",773.0,755.0
464,"2014-01-01","Maharashtra","27","Not Mentioned","0","Poverty, Eradicating Hunger, Malnutrition",320.0,305.0
465,"2014-01-01","Maharashtra","27","Not Mentioned","0","Rural Development Projects",1153.0,993.0
466,"2014-01-01","Maharashtra","27","Not Mentioned","0","Safe Drinking Water",48.0,38.0
467,"2014-01-01","Maharashtra","27","Not Mentioned","0","Sanitation",244.0,230.0
468,"2014-01-01","Maharashtra","27","Not Mentioned","0","Senior Citizens Welfare",10.0,10.0
469,"2014-01-01","Maharashtra","27","Not Mentioned","0","Setting Up Orphanage",1.0,1.0
470,"2014-01-01","Maharashtra","27","Not Mentioned","0","Socio-Economic Inequalities",14.0,15.0
471,"2014-01-01","Maharashtra","27","Not Mentioned","0","Special Education",30.0,30.0
472,"2014-01-01","Maharashtra","27","Not Mentioned","0","Technology Incubators",50.0,50.0
473,"2014-01-01","Maharashtra","27","Not Mentioned","0","Training To Promote Sports",98.0,83.0
474,"2014-01-01","Maharashtra","27","Not Mentioned","0","Vocational Skills",759.0,99.0
475,"2014-01-01","Maharashtra","27","Not Mentioned","0","Women Empowerment",110.0,48.0
476,"2014-01-01","Maharashtra","27","Palghar","665","Education",1.0,1.0
477,"2014-01-01","Maharashtra","27","Pune","490","Animal Welfare",8.0,8.0
478,"2014-01-01","Maharashtra","27","Pune","490","Armed Forces, Veterans, War Widows/ Dependants",12.0,13.0
479,"2014-01-01","Maharashtra","27","Pune","490","Art And Culture",112.0,112.0
480,"2014-01-01","Maharashtra","27","Pune","490","Conservation Of Natural Resources",1.0,1.0
481,"2014-01-01","Maharashtra","27","Pune","490","Education",2374.0,1949.0
482,"2014-01-01","Maharashtra","27","Pune","490","Environmental Sustainability",186.0,134.0
483,"2014-01-01","Maharashtra","27","Pune","490","Health Care",616.0,615.0
484,"2014-01-01","Maharashtra","27","Pune","490","Livelihood Enhancement Projects",213.0,213.0
485,"2014-01-01","Maharashtra","27","Pune","490","Not Mentioned",5.0,5.0
486,"2014-01-01","Maharashtra","27","Pune","490","Rural Development Projects",112.0,79.0
487,"2014-01-01","Maharashtra","27","Pune","490","Safe Drinking Water",45.0,20.0
488,"2014-01-01","Maharashtra","27","Pune","490","Sanitation",2.0,2.0
489,"2014-01-01","Maharashtra","27","Pune","490","Setting Up Homes And Hostels For Women",100.0,25.0
490,"2014-01-01","Maharashtra","27","Pune","490","Setting Up Orphanage",6.0,6.0
491,"2014-01-01","Maharashtra","27","Pune","490","Socio-Economic Inequalities",109.0,109.0
492,"2014-01-01","Maharashtra","27","Pune","490","Special Education",23.0,21.0
493,"2014-01-01","Maharashtra","27","Pune","490","Technology Incubators",22.0,22.0
494,"2014-01-01","Maharashtra","27","Pune","490","Vocational Skills",156.0,98.0
495,"2014-01-01","Maharashtra","27","Pune","490","Women Empowerment",15.0,9.0
496,"2014-01-01","Maharashtra","27","Raigad","491","Animal Welfare",1.0,0.0
497,"2014-01-01","Maharashtra","27","Raigad","491","Conservation Of Natural Resources",0.0,0.0
498,"2014-01-01","Maharashtra","27","Raigad","491","Education",11.0,11.0
499,"2014-01-01","Maharashtra","27","Raigad","491","Environmental Sustainability",1.0,1.0
500,"2014-01-01","Maharashtra","27","Raigad","491","Health Care",17.0,12.0
501,"2014-01-01","Maharashtra","27","Raigad","491","Rural Development Projects",3.0,1.0
502,"2014-01-01","Maharashtra","27","Raigad","491","Special Education",9.0,8.0
503,"2014-01-01","Maharashtra","27","Raigad","491","Vocational Skills",3.0,3.0
504,"2014-01-01","Maharashtra","27","Raigad","491","Women Empowerment",3.0,3.0
505,"2014-01-01","Maharashtra","27","Ratnagiri","492","Agro Forestry",1.0,1.0
506,"2014-01-01","Maharashtra","27","Ratnagiri","492","Animal Welfare",0.0,0.0
507,"2014-01-01","Maharashtra","27","Ratnagiri","492","Education",7.0,79.0
508,"2014-01-01","Maharashtra","27","Ratnagiri","492","Environmental Sustainability",1.0,1.0
509,"2014-01-01","Maharashtra","27","Ratnagiri","492","Health Care",1.0,2.0
510,"2014-01-01","Maharashtra","27","Ratnagiri","492","Livelihood Enhancement Projects",10.0,9.0
511,"2014-01-01","Maharashtra","27","Ratnagiri","492","Not Mentioned",1.0,1.0
512,"2014-01-01","Maharashtra","27","Ratnagiri","492","Rural Development Projects",4.0,3.0
513,"2014-01-01","Maharashtra","27","Ratnagiri","492","Vocational Skills",0.0,1.0
514,"2014-01-01","Maharashtra","27","Satara","494","Education",4.0,4.0
515,"2014-01-01","Maharashtra","27","Satara","494","Health Care",9.0,9.0
516,"2014-01-01","Maharashtra","27","Solapur","496","Education",10.0,10.0
517,"2014-01-01","Maharashtra","27","Solapur","496","Vocational Skills",50.0,0.0
518,"2014-01-01","Maharashtra","27","Thane","497","Education",117.0,20.0
519,"2014-01-01","Maharashtra","27","Thane","497","Environmental Sustainability",3.0,3.0
